16947,41.7781,-76.7711,Troy,PA
16948,41.8459,-77.7126,Ulysses,PA
16950,41.9193,-77.523,Westfield,PA
17001,40.216,-76.925,Camp Hill,PA
17002,40.5075,-77.8392,Allensville,PA
17003,40.3456,-76.5447,Annville,PA
17004,40.6016,-77.7358,Belleville,PA
17005,40.601,-76.8117,Berrysburg,PA
17006,40.3293,-77.5117,Blain,PA
17007,40.1449,-77.1195,Boiling Springs,PA
17009,40.6361,-77.5625,Burnham,PA
17010,40.2776,-76.5852,Campbelltown,PA
17011,40.2352,-76.9291,Camp Hill,PA
17012,40.2398,-76.92,Camp Hill,PA
17013,40.2417,-77.1983,Carlisle,PA
17014,40.6479,-77.2125,Cocolamus,PA
17015,40.1772,-77.2312,Carlisle,PA
17016,40.2755,-76.4053,Cornwall,PA
17017,40.6483,-76.8797,Dalmatia,PA
17018,40.3846,-76.9283,Dauphin,PA
17019,40.0964,-77.0339,Dillsburg,PA
17020,40.4087,-77.0473,Duncannon,PA
17021,40.3542,-77.6528,East Waterford,PA
17022,40.1553,-76.6025,Elizabethtown,PA
17023,40.555,-76.8355,Elizabethville,PA
17024,40.4096,-77.3121,Elliottsburg,PA
17025,40.2922,-76.9432,Enola,PA
17026,40.4524,-76.4267,Fredericksburg,PA
17027,40.158,-76.9964,Grantham,PA
17028,40.3606,-76.6713,Grantville,PA
17029,40.5537,-77.6255,Granville,PA
17030,40.6082,-76.7375,Gratz,PA
17032,40.476,-76.894,Halifax,PA
17033,40.2638,-76.6545,Hershey,PA
17034,40.2083,-76.7853,Highspire,PA
17035,40.4309,-77.5761,Honey Grove,PA
17036,40.2782,-76.7094,Hummelstown,PA
17037,40.4363,-77.397,Ickesburg,PA
17038,40.4361,-76.5038,Jonestown,PA
17039,40.3005,-76.2584,Kleinfeltersville,PA
17040,40.3326,-77.3191,Landisburg,PA
17041,40.2236,-76.538,Lawn,PA
17042,40.3316,-76.3976,Lebanon,PA
17043,40.2469,-76.9001,Lemoyne,PA
17044,40.5994,-77.5756,Lewistown,PA
17045,40.5753,-77.0083,Liverpool,PA
17046,40.3812,-76.4368,Lebanon,PA
17047,40.3658,-77.4138,Loysville,PA
17048,40.5909,-76.7074,Lykens,PA
17049,40.6469,-77.2602,Mc Alisterville,PA
17050,40.2122,-77.0265,Mechanicsburg,PA
17051,40.5046,-77.7186,Mc Veytown,PA
17052,40.3864,-77.9604,Mapleton Depot,PA
17053,40.3351,-76.9722,Marysville,PA
17054,40.496,-77.7237,Mattawana,PA
17055,40.179,-77.0036,Mechanicsburg,PA
17056,40.5373,-77.3543,Mexico,PA
17057,40.2041,-76.7331,Middletown,PA
17058,40.5695,-77.4028,Mifflin,PA
17059,40.5727,-77.3761,Mifflintown,PA
17060,40.4679,-77.8967,Mill Creek,PA
17061,40.5587,-76.9305,Millersburg,PA
17062,40.5505,-77.1298,Millerstown,PA
17063,40.7203,-77.5567,Milroy,PA
17064,40.2476,-76.4711,Mount Gretna,PA
17065,40.1115,-77.1902,Mount Holly Springs,PA
17066,40.3901,-77.8637,Mount Union,PA
17067,40.3789,-76.3143,Myerstown,PA
17068,40.4193,-77.1938,New Bloomfield,PA
17069,40.4543,-76.9697,New Buffalo,PA
17070,40.2151,-76.8689,New Cumberland,PA
17071,40.309,-77.5697,New Germantown,PA
17072,40.2306,-77.0794,New Kingstown,PA
17073,40.3495,-76.2133,Newmanstown,PA
17074,40.4827,-77.1659,Newport,PA
17075,40.3931,-77.8316,Newton Hamilton,PA
17076,40.6147,-77.3192,Oakland Mills,PA
17077,40.4029,-76.5347,Ono,PA
17078,40.3011,-76.5886,Palmyra,PA
17080,40.6392,-76.8029,Pillow,PA
17081,40.203,-77.2848,Plainfield,PA
17082,40.5107,-77.431,Port Royal,PA
17083,40.2796,-76.4397,Quentin,PA
17084,40.6722,-77.6116,Reedsville,PA
17085,40.2771,-76.3857,Rexmont,PA
17086,40.6884,-77.1223,Richfield,PA
17087,40.3806,-76.2654,Richland,PA
17088,40.2984,-76.2944,Schaefferstown,PA
17089,40.2697,-76.936,Camp Hill,PA
17090,40.3299,-77.1809,Shermans Dale,PA
17093,40.3078,-76.9312,Summerdale,PA
17094,40.5908,-77.2076,Thompsontown,PA
17097,40.5734,-76.6914,Wiconisco,PA
17098,40.5808,-76.6223,Williamstown,PA
17099,40.6431,-77.5805,Yeagertown,PA
17101,40.2618,-76.8831,Harrisburg,PA
17102,40.2728,-76.891,Harrisburg,PA
17103,40.2724,-76.861,Harrisburg,PA
17104,40.2597,-76.8594,Harrisburg,PA
17105,40.2785,-76.8752,Harrisburg,PA
17106,40.2927,-76.8501,Harrisburg,PA
17107,40.297,-76.8764,Harrisburg,PA
17108,40.3086,-76.8017,Harrisburg,PA
17109,40.291,-76.8203,Harrisburg,PA
17110,40.303,-76.8862,Harrisburg,PA
17111,40.2721,-76.8017,Harrisburg,PA
17112,40.3352,-76.7914,Harrisburg,PA
17113,40.239,-76.8416,Harrisburg,PA
17120,40.2657,-76.8827,Harrisburg,PA
17121,40.2944,-76.8938,Harrisburg,PA
17122,40.2498,-76.8712,Harrisburg,PA
17123,40.2675,-76.8837,Harrisburg,PA
17124,40.2675,-76.886,Harrisburg,PA
17125,40.2662,-76.8829,Harrisburg,PA
17126,40.2618,-76.88,Harrisburg,PA
17127,40.2615,-76.8809,Harrisburg,PA
17128,40.2737,-76.8844,Harrisburg,PA
17129,40.2615,-76.8809,Harrisburg,PA
17130,40.2702,-76.8829,Harrisburg,PA
17140,40.3086,-76.8464,Harrisburg,PA
17177,40.299,-76.8472,Harrisburg,PA
17201,39.9313,-77.6579,Chambersburg,PA
17202,39.9072,-77.636,Chambersburg,PA
17210,40.1704,-77.6772,Amberson,PA
17211,39.7575,-78.4031,Artemas,PA
17212,39.8127,-78.0645,Big Cove Tannery,PA
17213,40.2548,-77.7695,Blairs Mills,PA
17214,39.7399,-77.4707,Blue Ridge Summit,PA
17215,40.0753,-77.9017,Burnt Cabins,PA
17217,40.2252,-77.725,Concord,PA
17219,40.2184,-77.6797,Doylesburg,PA
17220,40.1781,-77.7353,Dry Run,PA
17221,40.0717,-77.821,Fannettsburg,PA
17222,39.9065,-77.531,Fayetteville,PA
17223,40.078,-77.9532,Fort Littleton,PA
17224,39.9547,-77.8984,Fort Loudon,PA
17225,39.7818,-77.747,Greencastle,PA
17228,39.9761,-78.0841,Harrisonville,PA
17229,40.0441,-78.0148,Hustontown,PA
17231,39.8594,-77.8579,Lemasters,PA
17232,40.1055,-77.6405,Lurgan,PA
17233,39.9443,-77.9901,Mc Connellsburg,PA
17235,39.8587,-77.6981,Marion,PA
17236,39.8195,-77.9073,Mercersburg,PA
17237,39.8417,-77.5537,Mont Alto,PA
17238,39.8713,-78.1439,Needmore,PA
17239,40.1371,-77.858,Neelyton,PA
17240,40.1333,-77.5669,Newburg,PA
17241,40.1855,-77.4114,Newville,PA
17243,40.2389,-77.9069,Orbisonia,PA
17244,40.0731,-77.6398,Orrstown,PA
17246,40.0531,-77.6539,Pleasant Hall,PA
17247,39.7995,-77.5811,Quincy,PA
17249,40.2414,-77.8995,Rockhill Furnace,PA
17250,39.7364,-77.5247,Rouzerville,PA
17251,40.1104,-77.6619,Roxbury,PA
17252,39.9241,-77.7908,Saint Thomas,PA
17253,40.2133,-78.0069,Saltillo,PA
17254,39.9696,-77.5848,Scotland,PA
17255,40.173,-77.868,Shade Gap,PA
17256,39.7834,-77.6749,Shady Grove,PA
17257,40.0514,-77.5195,Shippensburg,PA
17260,40.2979,-77.8742,Shirleysburg,PA
17261,39.8465,-77.4878,South Mountain,PA
17262,40.1734,-77.7092,Spring Run,PA
17263,39.7248,-77.7186,State Line,PA
17264,40.1834,-77.9941,Three Springs,PA
17265,40.058,-77.7368,Upperstrasburg,PA
17266,40.086,-77.409,Walnut Bottom,PA
17267,39.7698,-78.1986,Warfordsburg,PA
17268,39.7635,-77.5674,Waynesboro,PA
17271,40.1137,-77.7969,Willow Hill,PA
17272,39.7714,-77.627,Zullinger,PA
17301,39.8881,-76.9931,Abbottstown,PA
17302,39.821,-76.4012,Airville,PA
17303,39.9236,-77.3001,Arendtsville,PA
17304,39.9765,-77.2287,Aspers,PA
17306,39.9792,-77.2496,Bendersville,PA
17307,39.9281,-77.2885,Biglerville,PA
17309,39.8608,-76.4673,Brogue,PA
17310,39.8906,-77.3566,Cashtown,PA
17311,39.8718,-76.7599,Codorus,PA
17312,39.9467,-76.5066,Craley,PA
17313,39.9124,-76.6535,Dallastown,PA
17314,39.7518,-76.3441,Delta,PA
17315,40.0062,-76.8555,Dover,PA
17316,39.9645,-77.0073,East Berlin,PA
17317,39.9701,-76.5217,East Prospect,PA
17318,40.0215,-76.7266,Emigsville,PA
17319,40.1545,-76.8019,Etters,PA
17320,39.7808,-77.3619,Fairfield,PA
17321,39.751,-76.4392,Fawn Grove,PA
17322,39.836,-76.5937,Felton,PA
17323,40.075,-77.0279,Franklintown,PA
17324,40.0428,-77.1877,Gardners,PA
17325,39.832,-77.2223,Gettysburg,PA
17327,39.7813,-76.7477,Glen Rock,PA
17329,39.757,-76.8153,Glenville,PA
17331,39.7943,-76.9812,Hanover,PA
17332,39.8007,-76.983,Hanover,PA
17333,39.8007,-76.983,Hanover,PA
17334,39.805,-76.9736,Hanover,PA
17335,39.8144,-76.9837,Hanover,PA
17337,40.0157,-77.2001,Idaville,PA
17339,40.1463,-76.87,Lewisberry,PA
17340,39.7495,-77.1003,Littlestown,PA
17342,39.8536,-76.708,Loganville,PA
17343,39.8692,-77.3292,Mc Knightstown,PA
17344,39.801,-77.0229,Mc Sherrystown,PA
17345,40.0695,-76.7332,Manchester,PA
17347,40.0711,-76.6966,Mount Wolf,PA
17349,39.7423,-76.6841,New Freedom,PA
17350,39.8775,-77.0643,New Oxford,PA
17352,39.76,-76.5042,New Park,PA
17353,39.881,-77.3806,Orrtanna,PA
17354,39.8246,-76.8993,Porters Sideling,PA
17355,39.7573,-76.6994,Railroad,PA
17356,39.9026,-76.6081,Red Lion,PA
17358,39.973,-76.6878,Rossville,PA
17360,39.8556,-76.7383,Seven Valleys,PA
17361,39.7601,-76.6748,Shrewsbury,PA
17362,39.8572,-76.8774,Spring Grove,PA
17363,39.772,-76.597,Stewartstown,PA
17364,39.9346,-76.8822,Thomasville,PA
17365,40.0557,-76.9443,Wellsville,PA
17366,39.9233,-76.5591,Windsor,PA
17368,39.9966,-76.527,Wrightsville,PA
17370,40.1222,-76.7737,York Haven,PA
17371,39.9006,-76.7896,York New Salem,PA
17372,40.0084,-77.1061,York Springs,PA
17375,39.8948,-77.2135,Peach Glen,PA
17401,39.9635,-76.7269,York,PA
17402,39.959,-76.6592,York,PA
17403,39.9494,-76.713,York,PA
17404,40.0023,-76.7712,York,PA
17405,40.0086,-76.5972,York,PA
17406,40.0046,-76.5947,York,PA
17407,39.8833,-76.712,York,PA
17408,39.9492,-76.8018,York,PA
17501,40.1573,-76.2042,Akron,PA
17502,40.1086,-76.6726,Bainbridge,PA
17503,40.0185,-76.2976,Bart,PA
17504,40.024,-76.3281,Bausman,PA
17505,40.0561,-76.183,Bird In Hand,PA
17506,40.1173,-76.0524,Blue Ball,PA
17507,40.1966,-76.016,Bowmansville,PA
17508,40.124,-76.2176,Brownstown,PA
17509,39.904,-76.0401,Christiana,PA
17512,40.0391,-76.4862,Columbia,PA
17516,39.9403,-76.3575,Conestoga,PA
17517,40.2297,-76.1157,Denver,PA
17518,39.8183,-76.2499,Drumore,PA
17519,40.1395,-76.0276,East Earl,PA
17520,40.1008,-76.3512,East Petersburg,PA
17521,40.2044,-76.3464,Elm,PA
17522,40.1756,-76.1821,Ephrata,PA
17527,40.002,-75.9978,Gap,PA
17528,40.1257,-76.0033,Goodville,PA
17529,40.0353,-76.1106,Gordonville,PA
17532,39.8631,-76.3008,Holtwood,PA
17533,40.2339,-76.2607,Hopeland,PA
17534,40.0367,-76.1069,Intercourse,PA
17535,40.0053,-76.0493,Kinzers,PA
17536,39.8257,-76.0933,Kirkwood,PA
17537,39.9885,-76.2387,Lampeter,PA
17538,40.0892,-76.4156,Landisville,PA
17540,40.0964,-76.1921,Leola,PA
17543,40.1846,-76.3015,Lititz,PA
17545,40.1702,-76.4168,Manheim,PA
17547,40.0664,-76.5645,Marietta,PA
17549,40.1545,-76.0876,Martindale,PA
17550,40.0754,-76.5822,Maytown,PA
17551,39.9982,-76.3566,Millersville,PA
17552,40.1083,-76.5103,Mount Joy,PA
17554,40.0427,-76.4277,Mountville,PA
17555,40.1252,-75.9756,Narvon,PA
17557,40.1005,-76.0801,New Holland,PA
17560,39.9098,-76.2243,New Providence,PA
17562,39.9852,-76.1081,Paradise,PA
17563,39.7705,-76.1791,Peach Bottom,PA
17564,40.0185,-76.2976,Penryn,PA
17565,39.9058,-76.3209,Pequea,PA
17566,39.8949,-76.1465,Quarryville,PA
17567,40.2099,-76.1164,Reamstown,PA
17568,39.9469,-76.2322,Refton,PA
17569,40.2688,-76.1013,Reinholds,PA
17570,40.1301,-76.5705,Rheems,PA
17572,40.0208,-76.1661,Ronks,PA
17573,40.0262,-76.1686,Ronks,PA
17575,40.0647,-76.4343,Silver Spring,PA
17576,40.0376,-76.1969,Smoketown,PA
17578,40.2194,-76.1626,Stevens,PA
17579,39.9701,-76.1848,Strasburg,PA
17580,40.1168,-76.2131,Talmage,PA
17581,40.1585,-76.0511,Terre Hill,PA
17582,39.9881,-76.4402,Washington Boro,PA
17583,39.9723,-76.2873,West Willow,PA
17584,39.967,-76.2752,Willow Street,PA
17585,40.0484,-76.2114,Witmer,PA
17601,40.0766,-76.3107,Lancaster,PA
17602,40.0335,-76.2844,Lancaster,PA
17603,40.0091,-76.3671,Lancaster,PA
17604,40.0651,-76.3356,Lancaster,PA
17605,40.0185,-76.2976,Lancaster,PA
17606,40.1102,-76.3054,Lancaster,PA
17607,40.0185,-76.2976,Lancaster,PA
17608,40.0185,-76.2976,Lancaster,PA
17611,40.0379,-76.3055,Lancaster,PA
17622,40.0418,-76.3012,Lancaster,PA
17699,40.0185,-76.2976,Lancaster,PA
17701,41.2412,-77.0011,Williamsport,PA
17702,41.1943,-77.0547,Williamsport,PA
17703,41.2412,-77.0011,Williamsport,PA
17705,41.3327,-77.0236,Williamsport,PA
17720,41.1865,-77.2184,Antes Fort,PA
17721,41.186,-77.3162,Avis,PA
17723,41.432,-77.4562,Jersey Shore,PA
17724,41.6538,-76.8582,Canton,PA
17726,41.1227,-77.4317,Castanea,PA
17727,41.5299,-77.4917,Cedar Run,PA
17728,41.3152,-77.069,Cogan Station,PA
17729,41.4737,-77.8095,Cross Fork,PA
17730,41.1092,-76.8766,Dewart,PA
17731,41.4109,-76.5819,Eagles Mere,PA
17735,41.6145,-76.8672,Grover,PA
17737,41.256,-76.7141,Hughesville,PA
17739,41.3573,-77.4066,Jersey Mills,PA
17740,41.247,-77.2706,Jersey Shore,PA
17742,41.2359,-76.605,Lairdsville,PA
17744,41.2472,-77.1527,Linden,PA
17745,41.1425,-77.4436,Lock Haven,PA
17747,41.0283,-77.3204,Loganton,PA
17748,41.1355,-77.37,Mc Elhattan,PA
17749,41.072,-76.8184,Mc Ewensville,PA
17750,41.0545,-77.4614,Mackeyville,PA
17751,41.0867,-77.4836,Mill Hall,PA
17752,41.1788,-76.8839,Montgomery,PA
17754,41.2663,-76.903,Montoursville,PA
17756,41.2137,-76.7633,Muncy,PA
17758,41.3426,-76.5852,Muncy Valley,PA
17760,41.4083,-77.6641,North Bend,PA
17762,41.2798,-76.713,Picture Rocks,PA
17763,41.5038,-76.9583,Ralston,PA
17764,41.3334,-77.7448,Renovo,PA
17765,41.5692,-76.9421,Roaring Branch,PA
17768,41.5536,-76.7455,Shunk,PA
17769,41.4728,-77.5016,Slate Run,PA
17771,41.4125,-77.0098,Trout Run,PA
17772,41.1119,-76.7425,Turbotville,PA
17774,41.2436,-76.5183,Unityville,PA
17776,41.3114,-77.3604,Waterville,PA
17777,41.102,-76.8532,Watsontown,PA
17778,41.2745,-77.9315,Westport,PA
17779,41.1948,-77.3764,Woolrich,PA
17801,40.8551,-76.7776,Sunbury,PA
17810,41.1264,-76.9724,Allenwood,PA
17812,40.7528,-77.2318,Beaver Springs,PA
17813,40.7774,-77.1691,Beavertown,PA
17814,41.2231,-76.3406,Benton,PA
17815,41.0115,-76.4384,Bloomsburg,PA
17820,40.918,-76.4416,Catawissa,PA
17821,40.9799,-76.6229,Danville,PA
17822,40.9674,-76.6049,Danville,PA
17823,40.7571,-76.7626,Dornsife,PA
17824,40.8639,-76.5569,Elysburg,PA
17827,40.765,-76.9395,Freeburg,PA
17829,40.9005,-77.1558,Hartleton,PA
17830,40.6918,-76.8008,Herndon,PA
17831,40.8344,-76.8354,Hummels Wharf,PA
17832,40.8046,-76.4651,Marion Heights,PA
17833,40.8031,-76.9639,Kreamer,PA
17834,40.7933,-76.4744,Kulpmont,PA
17835,40.8831,-77.1986,Laurelton,PA
17836,40.7101,-76.6271,Leck Kill,PA
17837,40.9702,-76.9099,Lewisburg,PA
17840,40.7727,-76.4383,Locust Gap,PA
17841,40.6991,-77.3758,Mc Clure,PA
17842,40.7977,-77.0468,Middleburg,PA
17843,40.7462,-77.2094,Beaver Springs,PA
17844,40.9218,-77.0505,Mifflinburg,PA
17845,40.8803,-77.1941,Millmont,PA
17846,41.1261,-76.5208,Millville,PA
17847,41.0168,-76.8398,Milton,PA
17850,40.9661,-76.8575,Montandon,PA
17851,40.7955,-76.4195,Mount Carmel,PA
17853,40.7237,-77.0135,Mount Pleasant Mills,PA
17855,40.8802,-76.9861,New Berlin,PA
17856,41.0541,-76.9019,New Columbia,PA
17857,40.9044,-76.7908,Northumberland,PA
17858,40.8806,-76.4022,Numidia,PA
17859,41.1016,-76.381,Orangeville,PA
17860,40.8448,-76.635,Paxinos,PA
17861,40.7725,-77.0833,Paxtonville,PA
17862,40.8598,-77.0553,Penns Creek,PA
17864,40.6996,-76.9082,Port Trevorton,PA
17865,40.9937,-76.7891,Potts Grove,PA
17866,40.7917,-76.5519,Coal Township,PA
17867,40.7141,-76.6886,Rebuck,PA
17868,40.9529,-76.6311,Riverside,PA
17870,40.8224,-76.8683,Selinsgrove,PA
17872,40.789,-76.5588,Shamokin,PA
17876,40.8459,-76.8224,Shamokin Dam,PA
17877,40.879,-76.6673,Snydertown,PA
17878,41.1515,-76.3696,Stillwater,PA
17880,40.8923,-77.1266,Swengel,PA
17881,40.7819,-76.6702,Trevorton,PA
17882,40.8031,-77.2053,Troxelville,PA
17883,40.9387,-76.988,Vicksburg,PA
17884,41.0518,-76.6747,Washingtonville,PA
17885,40.8584,-77.2953,Weikert,PA
17886,41.0179,-76.8708,West Milton,PA
17887,41.0759,-76.8747,White Deer,PA
17888,40.8121,-76.3929,Wilburton,PA
17889,40.8908,-76.8718,Winfield,PA
17901,40.684,-76.2123,Pottsville,PA
17920,40.8167,-76.3503,Aristes,PA
17921,40.7732,-76.343,Ashland,PA
17922,40.5962,-76.1344,Auburn,PA
17923,40.6643,-76.3328,Branchdale,PA
17925,40.7508,-76.0629,Brockton,PA
17929,40.6284,-76.195,Cressona,PA
17930,40.7114,-76.1392,Cumbola,PA
17931,40.7825,-76.2311,Frackville,PA
17932,40.784,-76.2302,Frackville,PA
17933,40.6026,-76.2408,Friedensburg,PA
17934,40.7986,-76.2155,Gilberton,PA
17935,40.7922,-76.2858,Girardville,PA
17936,40.7489,-76.3355,Gordon,PA
17938,40.6669,-76.4732,Hegins,PA
17941,40.6676,-76.6507,Klingerstown,PA
17943,40.7634,-76.3827,Lavelle,PA
17944,40.6729,-76.2791,Llewellyn,PA
17945,40.7773,-76.3761,Locustdale,PA
17946,40.8081,-76.2407,Lost Creek,PA
17948,40.8123,-76.1396,Mahanoy City,PA
17949,40.794,-76.2433,Mahanoy Plane,PA
17951,40.683,-76.2387,Mar Lin,PA
17952,40.7473,-76.0628,Mary D,PA
17953,40.7331,-76.0858,Middleport,PA
17954,40.6904,-76.2597,Minersville,PA
17957,40.5926,-76.5161,Muir,PA
17959,40.7195,-76.1158,New Philadelphia,PA
17960,40.7149,-75.9484,New Ringgold,PA
17961,40.6431,-76.084,Orwigsburg,PA
17963,40.5671,-76.3269,Pine Grove,PA
17964,40.7049,-76.5233,Pitman,PA
17965,40.6977,-76.166,Port Carbon,PA
17966,40.5745,-76.4038,Ravine,PA
17967,40.8559,-76.2349,Ringtown,PA
17968,40.6352,-76.6128,Sacramento,PA
17970,40.7193,-76.1924,Saint Clair,PA
17972,40.6306,-76.17,Schuylkill Haven,PA
17974,40.6954,-76.2338,Seltzer,PA
17976,40.8167,-76.2035,Shenandoah,PA
17978,40.6258,-76.6218,Spring Glen,PA
17979,40.5545,-76.2038,Summit Station,PA
17980,40.5845,-76.55,Tower City,PA
17981,40.6343,-76.3905,Tremont,PA
17982,40.7815,-76.0134,Tuscarora,PA
17983,40.6445,-76.5448,Valley View,PA
17985,40.9141,-76.1931,Zion Grove,PA
18001,40.6934,-75.4712,Lehigh Valley,PA
18002,40.6656,-75.4262,Lehigh Valley,PA
18003,40.6934,-75.4712,Lehigh Valley,PA
18011,40.5145,-75.6029,Alburtis,PA
18012,40.8133,-75.592,Aquashicola,PA
18013,40.853,-75.1718,Bangor,PA
18014,40.7551,-75.4086,Bath,PA
18015,40.6002,-75.3805,Bethlehem,PA
18016,40.6934,-75.4712,Bethlehem,PA
18017,40.6622,-75.3903,Bethlehem,PA
18018,40.6278,-75.3928,Bethlehem,PA
18020,40.6693,-75.3349,Bethlehem,PA
18025,40.6259,-75.3705,Bethlehem,PA
18030,40.8011,-75.6614,Bowmanstown,PA
18031,40.5526,-75.6553,Breinigsville,PA
18032,40.6557,-75.4693,Catasauqua,PA
18034,40.5396,-75.4242,Center Valley,PA
18035,40.751,-75.5394,Cherryville,PA
18036,40.5076,-75.3888,Coopersburg,PA
18037,40.6701,-75.4955,Coplay,PA
18038,40.7866,-75.5186,Danielsville,PA
18039,40.5757,-75.2232,Durham,PA
18040,40.7449,-75.2217,Easton,PA
18041,40.4119,-75.5056,East Greenville,PA
18042,40.6516,-75.224,Easton,PA
18043,40.6884,-75.2207,Easton,PA
18044,40.6884,-75.2207,Easton,PA
18045,40.6957,-75.2865,Easton,PA
18046,40.5476,-75.5613,East Texas,PA
18049,40.5293,-75.501,Emmaus,PA
18051,40.593,-75.6568,Fogelsville,PA
18052,40.6567,-75.5041,Whitehall,PA
18053,40.7118,-75.7147,Germansville,PA
18054,40.3534,-75.4351,Green Lane,PA
18055,40.5817,-75.3255,Hellertown,PA
18056,40.4491,-75.5491,Hereford,PA
18058,40.8999,-75.476,Kunkletown,PA
18059,40.7177,-75.5335,Laurys Station,PA
18060,40.509,-75.4471,Limeport,PA
18062,40.5285,-75.5666,Macungie,PA
18063,40.7825,-75.1735,Martins Creek,PA
18064,40.745,-75.3199,Nazareth,PA
18065,40.6967,-75.6116,Neffs,PA
18066,40.6545,-75.7417,New Tripoli,PA
18067,40.6998,-75.4874,Northampton,PA
18068,40.4865,-75.5202,Old Zionsville,PA
18069,40.6248,-75.5974,Orefield,PA
18070,40.4317,-75.5331,Palm,PA
18071,40.817,-75.6011,Palmerton,PA
18072,40.8518,-75.2701,Pen Argyl,PA
18073,40.3911,-75.4866,Pennsburg,PA
18074,40.3157,-75.5022,Perkiomenville,PA
18076,40.3758,-75.4846,Red Hill,PA
18077,40.5782,-75.2191,Riegelsville,PA
18078,40.6819,-75.6239,Schnecksville,PA
18079,40.7455,-75.6592,Slatedale,PA
18080,40.7345,-75.6186,Slatington,PA
18081,40.5565,-75.2893,Springtown,PA
18083,40.754,-75.2621,Stockertown,PA
18084,40.3278,-75.454,Sumneytown,PA
18085,40.7406,-75.2549,Tatamy,PA
18086,40.7361,-75.5449,Treichlers,PA
18087,40.5482,-75.5961,Trexlertown,PA
18088,40.7615,-75.5657,Walnutport,PA
18091,40.8169,-75.3264,Wind Gap,PA
18092,40.4734,-75.5261,Zionsville,PA
18098,40.5395,-75.4969,Emmaus,PA
18099,40.5395,-75.4969,Emmaus,PA
18101,40.6026,-75.4691,Allentown,PA
18102,40.6068,-75.4781,Allentown,PA
18103,40.5891,-75.4645,Allentown,PA
18104,40.6018,-75.5225,Allentown,PA
18105,40.6084,-75.4902,Allentown,PA
18106,40.5824,-75.5911,Allentown,PA
18109,40.6366,-75.4405,Allentown,PA
18195,40.5843,-75.6248,Allentown,PA
18201,40.9488,-75.9563,Hazleton,PA
18202,40.9506,-76.0487,Hazleton,PA
18210,40.9748,-75.5842,Albrightsville,PA
18211,40.7465,-75.8342,Andreas,PA
18212,40.7841,-75.7083,Ashfield,PA
18214,40.8138,-76.0611,Barnesville,PA
18216,40.9281,-75.9146,Beaver Meadows,PA
18218,40.8219,-75.9104,Coaldale,PA
18219,40.9907,-76.0564,Conyngham,PA
18220,40.8389,-76.0694,Delano,PA
18221,41.0016,-75.9057,Drifton,PA
18222,41.0255,-75.9768,Drums,PA
18223,40.9862,-75.9413,Ebervale,PA
18224,41.0196,-75.888,Freeland,PA
18225,40.9806,-75.9713,Harleigh,PA
18229,40.87,-75.7397,Jim Thorpe,PA
18230,40.9234,-75.9416,Junedale,PA
18231,40.9002,-76.0054,Kelayres,PA
18232,40.8314,-75.8828,Lansford,PA
18234,40.9925,-75.9626,Lattimer Mines,PA
18235,40.8299,-75.6974,Lehighton,PA
18237,40.8979,-75.9971,Mcadoo,PA
18239,40.9961,-75.9815,Milnesville,PA
18240,40.8626,-75.8239,Nesquehoning,PA
18241,40.9395,-76.1716,Nuremberg,PA
18242,40.911,-76.1223,Oneida,PA
18244,40.8181,-75.6727,Parryville,PA
18245,40.8518,-76.036,Quakake,PA
18246,40.9654,-76.1844,Rock Glen,PA
18247,41.0281,-76.006,Saint Johns,PA
18248,40.902,-76.1188,Sheppton,PA
18249,40.9971,-76.0717,Sugarloaf,PA
18250,40.8255,-75.8693,Summit Hill,PA
18251,41.0015,-76.0763,Sybertsville,PA
18252,40.7983,-75.9735,Tamaqua,PA
18254,40.9159,-75.9657,Tresckow,PA
18255,40.9411,-75.8306,Weatherly,PA
18256,40.9448,-76.1452,Weston,PA
18301,41.0367,-75.1735,East Stroudsburg,PA
18302,41.0936,-75.1187,East Stroudsburg,PA
18320,41.0712,-75.2364,Analomink,PA
18321,41.008,-75.2967,Bartonsville,PA
18322,40.9309,-75.4104,Brodheadsville,PA
18323,41.1879,-75.2657,Buck Hill Falls,PA
18324,41.1285,-75.0132,Bushkill,PA
18325,41.2338,-75.2573,Canadensis,PA
18326,41.154,-75.2805,Cresco,PA
18327,40.9793,-75.143,Delaware Water Gap,PA
18328,41.24,-74.938,Dingmans Ferry,PA
18330,40.9669,-75.4523,Effort,PA
18331,40.9089,-75.4314,Gilbert,PA
18332,41.0889,-75.2798,Henryville,PA
18333,40.8982,-75.5074,Kresgeville,PA
18334,41.0677,-75.4482,Long Pond,PA
18335,41.0508,-75.2083,Marshalls Creek,PA
18336,41.3674,-74.7154,Matamoras,PA
18337,41.3228,-74.8824,Milford,PA
18340,41.4093,-74.7432,Millrift,PA
18341,41.0004,-75.1371,Minisink Hills,PA
18342,41.1737,-75.271,Mountainhome,PA
18343,40.9008,-75.1115,Mount Bethel,PA
18344,41.1216,-75.3529,Mount Pocono,PA
18346,41.1353,-75.4079,Pocono Summit,PA
18347,41.1187,-75.5559,Pocono Lake,PA
18348,41.0338,-75.308,Pocono Lake Preserve,PA
18349,41.1001,-75.3588,Pocono Manor,PA
18350,41.1054,-75.476,Pocono Pines,PA
18351,40.9214,-75.097,Portland,PA
18352,41.019,-75.336,Reeders,PA
18353,40.8965,-75.367,Saylorsburg,PA
18354,40.9257,-75.325,Sciota,PA
18355,41.0751,-75.3265,Scotrun,PA
